"cluster_method","k","ARI","CHI","BIC","PED","Runtime_seconds","scenario","sim_method","seed"
"GBMT",4,0.270075422428552,109.85637171245,20671.3738022383,NA,162.557883501053,"SCE2","MICE-L",7
"GBMT",5,0.220344334257599,87.7265949680763,20159.3520926434,NA,391.954576730728,"SCE2","MICE-L",7
"KML3D",2,0.23856109189098,240.556942783846,NA,NA,0.172872543334961,"SCE2","MICE-L",7
"KML3D",3,0.224301098908143,168.45965842594,NA,NA,0.233896970748901,"SCE2","MICE-L",7
"KML3D",4,0.196985959561954,133.57308245785,NA,NA,0.279091358184814,"SCE2","MICE-L",7
"KML3D",5,0.169284516104815,109.786718450391,NA,NA,0.348057746887207,"SCE2","MICE-L",7
"flexmix",2,0.427591288330263,182.584581264332,24252.8883279991,NA,0.269013166427612,"SCE2","MICE-L",7
"flexmix",3,0.258844527772588,144.500740671493,22284.849333187,NA,0.345461845397949,"SCE2","MICE-L",7
"flexmix",4,0.226487633106133,121.657471770897,21711.8733216572,NA,0.372833251953125,"SCE2","MICE-L",7
"flexmix",5,0.164840181499573,97.2923176366996,21231.9017418659,NA,0.891488075256348,"SCE2","MICE-L",7
"LCMM",2,0.146895578943854,216.518043410783,25636.8904269397,NA,16.2875094413757,"SCE2","MICE-L",7
"LCMM",3,0.158625332968828,221.263626437847,25648.8733582026,NA,28.3467080593109,"SCE2","MICE-L",7
"LCMM",4,0.179178842724221,230.293114633852,25660.8562851282,NA,118.463459968567,"SCE2","MICE-L",7
"LCMM",5,0.255101505610069,161.877595693197,25635.330669477,NA,269.268138885498,"SCE2","MICE-L",7
"GBMT",2,0.721805280153245,148.009547768176,233663.662306517,NA,45.6082601547241,"SCE3","MICE-L",7
"GBMT",3,0.522181637987749,95.8965067298534,227272.85867095,NA,78.4917032718658,"SCE3","MICE-L",7
"GBMT",4,0.383242272762685,73.3420466699011,221147.285768545,NA,142.47950553894,"SCE3","MICE-L",7
"GBMT",5,0.29908105116059,54.5802555022988,218295.300238408,NA,193.770409107208,"SCE3","MICE-L",7
"KML3D",2,0.158650466914349,106.752222138161,NA,NA,0.890999555587769,"SCE3","MICE-L",7
"KML3D",3,0.247353843256148,70.1112286944765,NA,NA,0.536082029342651,"SCE3","MICE-L",7
"KML3D",4,0.252124476673453,68.2747712481661,NA,NA,0.659146785736084,"SCE3","MICE-L",7
"KML3D",5,0.198478119630019,62.7451660970252,NA,NA,0.76446795463562,"SCE3","MICE-L",7
"flexmix",2,0.539070047008139,145.589590761593,241889.20116095,NA,0.650363445281982,"SCE3","MICE-L",7
"flexmix",3,0.35853723288722,112.733843683034,231259.411682308,NA,0.898683547973633,"SCE3","MICE-L",7
"flexmix",4,0.293623299042326,81.9571829073063,226188.548703318,NA,1.26977562904358,"SCE3","MICE-L",7
"flexmix",5,0.238710789762419,72.4948216351403,224875.41770273,NA,1.82991480827332,"SCE3","MICE-L",7
"GBMT",2,0.5996597938099,290.497249528595,15681.3595984306,NA,66.002495765686,"SCE2","LME-F",7
"GBMT",3,0.389873738573895,415.302901571213,11776.8453648472,NA,71.4498219490051,"SCE2","LME-F",7
"GBMT",4,0.37642202024683,346.259192753165,9644.34623428382,NA,161.98074555397,"SCE2","LME-F",7
"GBMT",5,0.312093762245125,397.720018211772,7497.11836477182,NA,172.501243114471,"SCE2","LME-F",7
"KML3D",2,0.263639009458028,654.420252038664,NA,NA,0.190455913543701,"SCE2","LME-F",7
"KML3D",3,0.287000602359358,598.511124240343,NA,NA,0.232156991958618,"SCE2","LME-F",7
"KML3D",4,0.232524553971012,551.787816506548,NA,NA,0.29653787612915,"SCE2","LME-F",7
"KML3D",5,0.219536407496082,494.797002323749,NA,NA,0.353815793991089,"SCE2","LME-F",7
"flexmix",2,0.427593301818,481.963893107046,18943.4071079908,NA,0.219933748245239,"SCE2","LME-F",7
"flexmix",3,0.35435606618991,499.840993199728,13304.4333967941,NA,0.264267921447754,"SCE2","LME-F",7
"flexmix",4,0.280469906906481,471.127170001909,10759.1213020211,NA,0.895768642425537,"SCE2","LME-F",7
"flexmix",5,0.244685592406991,391.843787592023,8791.27619956202,NA,1.38735771179199,"SCE2","LME-F",7
"LCMM",2,0.201103432692489,557.559259415575,12679.7218888754,NA,13.8934714794159,"SCE2","LME-F",7
"LCMM",3,0.228990153423403,584.839320512713,12691.7048179549,NA,36.2744371891022,"SCE2","LME-F",7
"LCMM",4,0.258688163246243,601.49922523027,12703.6877470489,NA,89.3462505340576,"SCE2","LME-F",7
"LCMM",5,0.358293719879969,520.520909360329,12667.5212993812,NA,194.865429639816,"SCE2","LME-F",7
"GBMT",2,0.248115766805084,148.37434530396,284320.572780628,NA,62.8850817680359,"SCE3","LME-F",7
"GBMT",3,0.221691317524673,137.254630714444,271734.915696848,NA,75.4829590320587,"SCE3","LME-F",7
"GBMT",4,0.211617815997802,66.3756811303683,264401.529999655,NA,143.386470794678,"SCE3","LME-F",7
"GBMT",5,0.320406473526916,37.0207941253627,265043.844281684,NA,143.676176786423,"SCE3","LME-F",7
"KML3D",2,0.233737846478363,134.650946758815,NA,NA,0.604666233062744,"SCE3","LME-F",7
"KML3D",3,0.156812231494722,107.904269988007,NA,NA,0.809374570846558,"SCE3","LME-F",7
"KML3D",4,0.141486227385706,79.0748333557459,NA,NA,0.66867208480835,"SCE3","LME-F",7
"KML3D",5,0.291008026669612,60.6702724045325,NA,NA,0.781267404556274,"SCE3","LME-F",7
"flexmix",2,0.3007771780545,155.811055474822,288289.872602585,NA,0.616649627685547,"SCE3","LME-F",7
"flexmix",3,0.1749725252829,107.275335942257,278154.331101522,NA,1.59720706939697,"SCE3","LME-F",7
"flexmix",4,0.250300406900652,100.597971237312,273278.813540059,NA,1.19970202445984,"SCE3","LME-F",7
"flexmix",5,0.144703976676636,66.4172250801884,271461.870605605,NA,3.0923330783844,"SCE3","LME-F",7
"GBMT",2,0.461054121118502,228.316826211379,20519.3120921694,NA,26.2110636234283,"SCE2","LME-S",7
"GBMT",3,0.305584061932867,170.216478562668,18706.7056760284,NA,94.5656745433807,"SCE2","LME-S",7
"GBMT",4,0.304426317546136,136.85808733058,17902.6205309036,NA,141.622672080994,"SCE2","LME-S",7
"GBMT",5,0.256957252758921,124.141825036645,17378.3510608108,NA,193.935986280441,"SCE2","LME-S",7
"KML3D",2,0.23856109189098,307.259798834136,NA,NA,0.14335823059082,"SCE2","LME-S",7
"KML3D",3,0.2632039167064,225.369815503159,NA,NA,0.199582576751709,"SCE2","LME-S",7
"KML3D",4,0.221822261863421,179.441163531815,NA,NA,0.241750955581665,"SCE2","LME-S",7
"KML3D",5,0.186736534821833,146.20185606501,NA,NA,0.277533769607544,"SCE2","LME-S",7
"flexmix",2,0.447532122767122,247.328470159166,22749.9823944929,NA,0.10651421546936,"SCE2","LME-S",7
"flexmix",3,0.233365494797462,189.12590311505,20370.5142013433,NA,0.426981449127197,"SCE2","LME-S",7
"flexmix",4,0.231804673863725,152.826239544384,19468.4774447984,NA,0.683274507522583,"SCE2","LME-S",7
"flexmix",5,0.163015848743852,131.064778177357,18926.2467579155,NA,1.54793763160706,"SCE2","LME-S",7
"LCMM",2,0.135593424547229,265.624258621338,23575.3779316871,NA,10.7993319034576,"SCE2","LME-S",7
"LCMM",3,0.175004123518264,286.310054049482,23587.3608606119,NA,23.3157317638397,"SCE2","LME-S",7
"LCMM",4,0.187771997387055,294.375850671929,23599.3437897056,NA,77.7075934410095,"SCE2","LME-S",7
"LCMM",5,0.248139296268068,204.020247439462,23559.3035645338,NA,132.390652418137,"SCE2","LME-S",7
"GBMT",2,0.696464277860284,155.95937732053,238401.316543297,NA,24.7328572273254,"SCE3","LME-S",7
"GBMT",3,0.519413364441938,120.368602456643,228657.260310713,NA,111.376615285873,"SCE3","LME-S",7
"GBMT",4,0.355705614750758,77.3437465915384,223271.539546089,NA,72.9013795852661,"SCE3","LME-S",7
"GBMT",5,0.333603172355939,57.7784327715371,221912.97080714,NA,145.425206422806,"SCE3","LME-S",7
"KML3D",2,0.124660929949171,110.25486399541,NA,NA,0.472442388534546,"SCE3","LME-S",7
"KML3D",3,0.246238689596278,108.810526849002,NA,NA,0.475315570831299,"SCE3","LME-S",7
"KML3D",4,0.158457835505345,77.2727981189526,NA,NA,0.562346458435059,"SCE3","LME-S",7
"KML3D",5,0.204634896171333,68.143687932926,NA,NA,0.634601831436157,"SCE3","LME-S",7
"flexmix",2,0.517190071057771,158.793560178986,246916.656172563,NA,0.289429903030396,"SCE3","LME-S",7
"flexmix",3,0.329587392909329,119.293016673043,236718.066649409,NA,0.768690824508667,"SCE3","LME-S",7
"flexmix",4,0.2863987718351,94.5665887345636,229869.325836786,NA,1.70854258537292,"SCE3","LME-S",7
"flexmix",5,0.234101093076978,77.0557315603289,228066.293188887,NA,1.75233626365662,"SCE3","LME-S",7
"GBMT",2,0.427591288330263,193.822768887904,21263.9395040081,NA,31.0009472370148,"SCE2","MICE-CS",7
"GBMT",3,0.288655500776176,149.804735036805,19800.5223738087,NA,80.4627833366394,"SCE2","MICE-CS",7
"GBMT",4,0.351359545857704,110.9298350444,19134.8997907018,NA,228.797563791275,"SCE2","MICE-CS",7
"GBMT",5,0.257184128667803,99.2756434266574,18679.7303695126,NA,337.432544231415,"SCE2","MICE-CS",7
"KML3D",2,0.233684735126449,270.306762790733,NA,NA,0.150251150131226,"SCE2","MICE-CS",7
"KML3D",3,0.237894748617213,195.990059666969,NA,NA,0.188358068466187,"SCE2","MICE-CS",7
"KML3D",4,0.193007076528022,154.950337747352,NA,NA,0.438498258590698,"SCE2","MICE-CS",7
"KML3D",5,0.185110503022867,126.289566082875,NA,NA,0.380694150924683,"SCE2","MICE-CS",7
"flexmix",2,0.4342279673715,225.629855695247,23582.3965466972,NA,0.127476692199707,"SCE2","MICE-CS",7
"flexmix",3,0.263724207300302,157.586427313683,21516.6819641517,NA,0.621389865875244,"SCE2","MICE-CS",7
"flexmix",4,0.216568764832035,138.709033512648,20727.4965242837,NA,0.288744926452637,"SCE2","MICE-CS",7
"flexmix",5,0.173397469304175,110.901203948364,20255.6073888727,NA,0.601688623428345,"SCE2","MICE-CS",7
"LCMM",2,0.131926642913094,248.154380320925,24742.6917706541,NA,35.9785845279694,"SCE2","MICE-CS",7
"LCMM",3,0.150763570039167,255.71468003486,24754.6746997456,NA,23.8442652225494,"SCE2","MICE-CS",7
"LCMM",4,0.162669374308443,258.88173757173,24766.6576288685,NA,77.7246742248535,"SCE2","MICE-CS",7
"LCMM",5,0.241269973661024,185.061144092792,24740.5582716739,NA,124.827050209045,"SCE2","MICE-CS",7
"GBMT",2,0.773835950260914,134.937504053038,234552.382317725,NA,29.8033375740051,"SCE3","MICE-CS",7
"GBMT",3,0.45874207060639,100.618740152535,224456.653341497,NA,103.798097133636,"SCE3","MICE-CS",7
"GBMT",4,0.369572406367036,67.3574469091658,221010.503902916,NA,83.1477329730988,"SCE3","MICE-CS",7
"GBMT",5,0.319067446436331,54.2099286428302,218361.276631412,NA,122.106538534164,"SCE3","MICE-CS",7
"KML3D",2,0.135593424547229,132.399111640109,NA,NA,0.370117425918579,"SCE3","MICE-CS",7
"KML3D",3,0.0744748271503711,70.6399641615122,NA,NA,0.470588445663452,"SCE3","MICE-CS",7
"KML3D",4,0.20778129390601,79.2309108350712,NA,NA,0.554182052612305,"SCE3","MICE-CS",7
"KML3D",5,0.18605928452752,68.15846012887,NA,NA,0.634850025177002,"SCE3","MICE-CS",7
"flexmix",2,0.546468900257258,125.907004185288,243962.522966769,NA,0.392619609832764,"SCE3","MICE-CS",7
"flexmix",3,0.368473512517311,108.50670159233,233287.58526225,NA,0.753806352615356,"SCE3","MICE-CS",7
"flexmix",4,0.301159471095674,81.5389670222708,228355.212103081,NA,2.19601082801819,"SCE3","MICE-CS",7
"flexmix",5,0.247928680498004,59.7469971881277,226363.166211047,NA,5.58646845817566,"SCE3","MICE-CS",7
"GBMT",2,0.46105046496126,201.805196505659,20758.3505761757,NA,24.6057200431824,"SCE2","eCDF-Copula",7
"GBMT",3,0.280706062202227,154.817726326686,19260.3410391517,NA,107.665061473846,"SCE2","eCDF-Copula",7
"GBMT",4,0.297685368813868,123.315659079442,18491.254811423,NA,108.076859235764,"SCE2","eCDF-Copula",7
"GBMT",5,0.258158850842475,106.891837453767,17901.863811389,NA,201.076521635056,"SCE2","eCDF-Copula",7
"KML3D",2,0.248481140831997,279.286558598644,NA,NA,0.154439926147461,"SCE2","eCDF-Copula",7
"KML3D",3,0.233803522889784,204.786431113714,NA,NA,0.187678098678589,"SCE2","eCDF-Copula",7
"KML3D",4,0.20923351945194,161.521623497079,NA,NA,0.257184267044067,"SCE2","eCDF-Copula",7
"KML3D",5,0.149445706925945,131.771728202841,NA,NA,0.281421661376953,"SCE2","eCDF-Copula",7
"flexmix",2,0.421058304590077,214.753109282071,23173.3554653971,NA,0.200185060501099,"SCE2","eCDF-Copula",7
"flexmix",3,0.261666831369845,156.807837330264,21102.5332819644,NA,0.478296756744385,"SCE2","eCDF-Copula",7
"flexmix",4,0.22048372177612,136.196027710439,20083.5167742143,NA,0.720292806625366,"SCE2","eCDF-Copula",7
"flexmix",5,0.191699349406427,116.793284602208,19655.3205012217,NA,0.682210206985474,"SCE2","eCDF-Copula",7
"LCMM",2,0.135593424547229,260.724500990936,24499.9190735008,NA,18.8086981773376,"SCE2","eCDF-Copula",7
"LCMM",3,0.158650466914349,269.657500065235,24511.9020031469,NA,23.7221953868866,"SCE2","eCDF-Copula",7
"LCMM",4,0.158650466914349,269.657500065235,24523.8849316887,NA,96.3881824016571,"SCE2","eCDF-Copula",7
"LCMM",5,0.255922232240589,191.664257962665,24497.1671708581,NA,113.819626569748,"SCE2","eCDF-Copula",7
"GBMT",2,0.791578476066428,130.882518305068,235078.589081614,NA,27.8137176036835,"SCE3","eCDF-Copula",7
"GBMT",3,0.579714240370579,94.322781207234,227905.323230693,NA,75.8392510414124,"SCE3","eCDF-Copula",7
"GBMT",4,0.394471313540924,73.2452483628854,221442.631832338,NA,136.889094591141,"SCE3","eCDF-Copula",7
"GBMT",5,0.350594024100568,55.446639127774,218952.114140847,NA,129.250017881393,"SCE3","eCDF-Copula",7
"KML3D",2,0.131926642913094,108.369701269059,NA,NA,0.38684344291687,"SCE3","eCDF-Copula",7
"KML3D",3,0.0697182393057975,58.7560165372059,NA,NA,0.682214975357056,"SCE3","eCDF-Copula",7
"KML3D",4,0.179331866854,74.231102807317,NA,NA,0.535195827484131,"SCE3","eCDF-Copula",7
"KML3D",5,0.183660363815085,60.2228043018063,NA,NA,0.647861242294312,"SCE3","eCDF-Copula",7
"flexmix",2,0.50286413768966,125.667180112222,245709.415468444,NA,0.406278848648071,"SCE3","eCDF-Copula",7
"flexmix",3,0.379256984531612,106.766990587642,235346.122859262,NA,1.03815913200378,"SCE3","eCDF-Copula",7
"flexmix",4,0.279418671783587,83.3228186390338,232810.749907382,NA,0.942776918411255,"SCE3","eCDF-Copula",7
"flexmix",5,0.210267382356776,64.9177110348996,227500.841976065,NA,2.30330443382263,"SCE3","eCDF-Copula",7
"mixAK",2,0.32351804400418,197.791379145693,NA,26994.8311255776,24.0000479221344,"SCE2","CC",7
"mixAK",3,0.227118923442108,137.325142519777,NA,26975.9313965119,31.5298795700073,"SCE2","CC",7
"mixAK",4,0.227135079288571,121.074641875151,NA,28112.9465954924,39.5524663925171,"SCE2","CC",7
"mixAK",5,0.15418789478003,104.890008245593,NA,27338.4955843078,47.3135755062103,"SCE2","CC",7
"mixAK",2,0.836818979856459,96.9491405705133,NA,255514.385819806,192.090201616287,"SCE3","CC",7
"mixAK",3,0.754952886127207,70.5752143117338,NA,255786.525726057,267.655192375183,"SCE3","CC",7
"mixAK",4,0.290478591682518,39.8242122458197,NA,298791.728792469,344.128359794617,"SCE3","CC",7
"mixAK",5,0.393632915648446,46.7133351051873,NA,301712.491408461,422.092751741409,"SCE3","CC",7
"mixAK",2,0.295507648836388,225.167920404185,NA,27935.5809466886,23.2947733402252,"SCE2","MICE-L",7
"mixAK",3,0.253781414666335,147.061678572547,NA,27905.7898272623,30.4236538410187,"SCE2","MICE-L",7
"mixAK",4,0.194935876530137,125.991940471503,NA,27890.7807934224,39.0027570724487,"SCE2","MICE-L",7
"mixAK",5,0.168030003448925,100.312848040043,NA,28374.0378720677,46.305846452713,"SCE2","MICE-L",7
"mixAK",2,0.704866307997249,152.945786035563,NA,233603.948038332,191.066591262817,"SCE3","MICE-L",7
"mixAK",3,0.684128374134542,80.1919907001973,NA,233675.99159691,265.500248193741,"SCE3","MICE-L",7
"mixAK",4,0.31614814000638,56.9448775256391,NA,NA,338.346184015274,"SCE3","MICE-L",7
"mixAK",5,0.471480952218527,70.9947319103831,NA,NA,415.105030298233,"SCE3","MICE-L",7
"mixAK",2,0.376662790410629,444.00481195326,NA,20266.3219091402,22.9498343467712,"SCE2","LME-F",7
"mixAK",3,0.287611575520818,366.149176265938,NA,20190.182362671,30.9028825759888,"SCE2","LME-F",7
"mixAK",4,0.268269070758982,309.2545297612,NA,20177.7884728117,38.1962995529175,"SCE2","LME-F",7
"mixAK",5,0.333968573893537,247.381155261011,NA,20185.2210486223,45.7803015708923,"SCE2","LME-F",7
"mixAK",2,0.214259713879596,136.734918624306,NA,NA,188.810168027878,"SCE3","LME-F",7
"mixAK",3,0.220251713046599,126.13446930162,NA,NA,265.009555578232,"SCE3","LME-F",7
"mixAK",4,0.134801840252201,119.799277346504,NA,NA,339.731786489487,"SCE3","LME-F",7
"mixAK",5,0.243198132248636,62.6704609524947,NA,NA,413.483587265015,"SCE3","LME-F",7
"mixAK",2,0.382921641094542,264.681649493782,NA,26163.7025857762,23.6132652759552,"SCE2","LME-S",7
"mixAK",3,0.331753575952536,163.386105105124,NA,26128.655594993,30.7053875923157,"SCE2","LME-S",7
"mixAK",4,0.232235177314508,159.156984003937,NA,27502.9098098377,38.2122287750244,"SCE2","LME-S",7
"mixAK",5,0.19923574885916,119.348738937409,NA,27213.4373264852,46.4659349918365,"SCE2","LME-S",7
"mixAK",2,0.346619823705884,246.686206900027,NA,26804.6213694026,23.4028234481812,"SCE2","MICE-CS",7
"mixAK",3,0.294134862853126,152.223406989271,NA,26782.8124418818,30.5129752159119,"SCE2","MICE-CS",7
"mixAK",4,0.20926385510119,127.255857307759,NA,28173.2350539049,38.2689073085785,"SCE2","MICE-CS",7
"mixAK",5,0.239192608468149,83.9016369911015,NA,28049.1008114554,46.4079463481903,"SCE2","MICE-CS",7
"mixAK",2,0.34660012796291,250.184429802947,NA,26658.3600679603,22.7336375713348,"SCE2","eCDF-Copula",7
"mixAK",3,0.30841273833523,156.446627251635,NA,26639.9253856127,30.6267850399017,"SCE2","eCDF-Copula",7
"mixAK",4,0.250965876482103,129.743481447076,NA,26643.7007829186,37.7656497955322,"SCE2","eCDF-Copula",7
"mixAK",5,0.234868280719238,104.354368522674,NA,27054.9838184268,45.2938704490662,"SCE2","eCDF-Copula",7
"GBMT",2,0.300832511825195,188.954591448869,22281.138173831,NA,32.210649728775,"SCE2","CC",8
"GBMT",3,0.256634048909851,126.437900407429,20758.2050302364,NA,109.963641405106,"SCE2","CC",8
"GBMT",4,0.335838012980561,97.1773471818022,19986.7788968288,NA,242.268894433975,"SCE2","CC",8
"GBMT",5,0.240350442913216,88.8999956672366,19513.146046967,NA,170.351633310318,"SCE2","CC",8
"KML3D",2,0.154582546197714,216.238376501216,NA,NA,0.270470142364502,"SCE2","CC",8
"KML3D",3,0.1412411098593,169.364752316257,NA,NA,0.232677936553955,"SCE2","CC",8
"KML3D",4,0.128536655581738,133.145548236663,NA,NA,0.296124696731567,"SCE2","CC",8
"KML3D",5,0.107373119477103,111.645249788055,NA,NA,0.351013422012329,"SCE2","CC",8
"flexmix",2,0.28992286543455,192.612360219767,24216.0098330504,NA,0.166000127792358,"SCE2","CC",8
"flexmix",3,0.203129157431597,142.561547966689,22362.5571087931,NA,0.254206657409668,"SCE2","CC",8
"flexmix",4,0.150135615161958,114.320017103995,21516.468930319,NA,0.526332139968872,"SCE2","CC",8
"flexmix",5,0.191498846196594,94.3000800789233,21205.7784698932,NA,1.21433138847351,"SCE2","CC",8
"LCMM",2,0.0496737806168769,180.613793194238,25972.2582289408,NA,18.7869682312012,"SCE2","CC",8
"LCMM",3,0.0614709110867178,190.569336481649,25984.2411580331,NA,27.6348326206207,"SCE2","CC",8
"LCMM",4,0.162902702868691,155.01444026133,25952.4862003366,NA,95.9324245452881,"SCE2","CC",8
"LCMM",5,0.0800981201972416,202.802091118672,26008.2070162215,NA,350.634826421738,"SCE2","CC",8
"GBMT",2,0.960300542411515,81.9537640692412,243369.346925078,NA,33.4766380786896,"SCE3","CC",8
"GBMT",3,0.735475465756294,52.8785429660075,237432.472310268,NA,77.1901826858521,"SCE3","CC",8
"GBMT",4,0.652720775283516,47.5864637707061,233057.56275312,NA,69.0123915672302,"SCE3","CC",8
"GBMT",5,0.413417075517363,33.5021374138178,227420.863911839,NA,99.746889591217,"SCE3","CC",8
"KML3D",2,0.0888353534593089,95.0116605914097,NA,NA,0.436646938323975,"SCE3","CC",8
"KML3D",3,0.283984130298601,52.8179911258969,NA,NA,0.554035425186157,"SCE3","CC",8
"KML3D",4,0.241568309966055,47.5759028801809,NA,NA,0.734650373458862,"SCE3","CC",8
"KML3D",5,0.24846304064237,49.4297659854915,NA,NA,0.709593057632446,"SCE3","CC",8
"flexmix",2,0.591891901398542,79.1599212808969,266684.330048491,NA,0.294104814529419,"SCE3","CC",8
"flexmix",3,0.510808226366646,56.8981933267058,254986.989583491,NA,2.16731405258179,"SCE3","CC",8
"flexmix",4,0.456419884941216,56.0479141548869,248017.820846105,NA,1.54777050018311,"SCE3","CC",8
"flexmix",5,0.371541051445252,51.7424629611501,245074.541207847,NA,2.44665932655334,"SCE3","CC",8
"GBMT",2,0.481727663024153,166.874713043155,23170.8777945828,NA,36.8357665538788,"SCE2","MICE-L",8
"GBMT",3,0.25285365899197,133.169316540805,21847.3554317181,NA,180.991994380951,"SCE2","MICE-L",8
"GBMT",4,0.306237518061567,107.96697411095,20957.6993956953,NA,143.177654504776,"SCE2","MICE-L",8
"GBMT",5,0.285967150922411,91.0275789022011,20492.604411249,NA,194.55593419075,"SCE2","MICE-L",8
"KML3D",2,0.192061271579633,223.662385069955,NA,NA,0.194648265838623,"SCE2","MICE-L",8
"KML3D",3,0.315991961822869,171.285557278345,NA,NA,0.263435363769531,"SCE2","MICE-L",8
"KML3D",4,0.291396687574756,129.918880714214,NA,NA,0.33541464805603,"SCE2","MICE-L",8
"KML3D",5,0.184814995771668,106.769328866797,NA,NA,0.402949571609497,"SCE2","MICE-L",8
"flexmix",2,0.461049787889661,179.579811004456,24652.4048111515,NA,0.163058042526245,"SCE2","MICE-L",8
"flexmix",3,0.247307384981478,142.066676031096,22788.7527132225,NA,1.32404375076294,"SCE2","MICE-L",8
